"case","surface","sampling","replicate","n","radius","regime","k","method","stage","mix","iterations","last_energy","gradient_norm","accepted","elapsed"
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_primary",4,0.75,200,0.000700430652909895,0.00243503422286544,200,0.551
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_primary",5,1,200,0.000623455631241035,0.00195510102303868,200,0.551
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_uniform",1,1,1000,0.000628165931063418,0.00191151001810232,1000,0.559999999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_fixed_primary",1,0,200,0.0031376026257489,0.195926687788971,200,0.172000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_fixed_primary",2,0.25,200,0.00097539766553769,0.0144045798414464,200,0.172000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_fixed_primary",3,0.5,200,0.000748340823303298,0.00416984731790966,200,0.172000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_fixed_primary",4,0.75,200,0.000655060543420426,0.00255456874864959,200,0.172000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_fixed_primary",5,1,200,0.00058864051596279,0.00237741623323263,200,0.172000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_fixed_uniform",1,1,1000,0.000679404655316674,0.00275832445898932,1000,0.173
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_primary",1,0,200,0.00110555084788417,0.0100517208755038,200,0.638000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_primary",2,0.25,200,0.000946154625559296,0.0037552931555449,200,0.638000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_primary",3,0.5,200,0.000830854761139022,0.00468010949347529,200,0.638000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_primary",4,0.75,200,0.000737872398946055,0.00250966310703531,200,0.638000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_primary",5,1,200,0.000660888780509269,0.00196721870354257,200,0.638000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_uniform",1,1,1000,0.000657811759325674,0.00164322140779555,1000,0.544
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_fixed_primary",1,0,200,0.00328604965528766,0.181664125671704,200,0.164000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_fixed_primary",2,0.25,200,0.000990956944168111,0.00808419468260979,200,0.164000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_fixed_primary",3,0.5,200,0.000762750298113566,0.00282155299471719,200,0.164000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_fixed_primary",4,0.75,200,0.00066761696498039,0.00262928143548405,200,0.164000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_fixed_primary",5,1,200,0.00059773174610309,0.00244494200464389,200,0.164000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"full_classical_fixed_uniform",1,1,1000,0.000623495255790447,0.00268946311883604,1000,0.157
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_primary",1,0,200,3.4745312140138,5.98147281041932,200,10.564
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_primary",2,0.25,200,0.194556761346399,1.53683730952602,200,10.564
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_primary",3,0.5,200,0.00677580499240924,0.161593823698614,200,10.564
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_primary",4,0.75,200,0.000173940144500035,0.022703184747958,200,10.564
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_primary",5,1,200,4.79004547053287e-06,0.00417578246057014,200,10.564
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_uniform",1,1,1000,9.91186801083823e-07,0.00194174614217765,1000,10.754
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_fixed_primary",1,0,200,35.4538551218276,0.00759368680024368,200,1.71099999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_fixed_primary",2,0.25,200,42.3691940592057,9.04562247535409e-05,200,1.71099999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_fixed_primary",3,0.5,131,47.6104908598525,4.04800546846113e-06,130,1.71099999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_fixed_primary",4,0.75,107,51.6462216120169,4.03304793140322e-06,106,1.71099999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_fixed_primary",5,1,108,54.7690642998772,7.8489696617317e-06,107,1.71099999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"classical_fixed_uniform",1,1,141,54.7690642998776,4.41742749091016e-06,140,0.313999999999993
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_primary",1,0,200,3.02030040559735,2.72277343087871,200,10.64
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_primary",2,0.25,200,0.164531947073675,0.662027404926715,200,10.64
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_primary",3,0.5,200,0.00563611644711658,0.144604584003255,200,10.64
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_primary",4,0.75,200,0.000147006435943903,0.0468971472315672,200,10.64
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_primary",5,1,200,4.04476138726748e-06,0.00798227516645395,200,10.64
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_uniform",1,1,1000,6.23486689790467e-09,0.000281523167531483,1000,10.645
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_fixed_primary",1,0,200,35.4538563496798,0.00625994416056169,200,1.68899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_fixed_primary",2,0.25,200,42.3691940591928,8.98801661803298e-05,200,1.68899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_fixed_primary",3,0.5,137,47.6104908598522,1.06848367554444e-05,136,1.68899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_fixed_primary",4,0.75,109,51.6462216120171,1.0428149644704e-05,108,1.68899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_fixed_primary",5,1,106,54.7690642998775,3.5896554272191e-06,105,1.68899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"stress_fixed_uniform",1,1,100,54.7690642998794,9.19813984197127e-06,99,0.221000000000004
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_primary",1,0,200,3.47453121421911,5.98147281149904,200,10.647
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_primary",2,0.25,200,0.194556761358997,1.53683730991999,200,10.647
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_primary",3,0.5,200,0.00677580499278605,0.161593823734664,200,10.647
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_primary",4,0.75,200,0.000173940144509815,0.0227031847554483,200,10.647
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_primary",5,1,200,4.79004547077873e-06,0.00417578246060772,200,10.647
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_uniform",1,1,1000,9.91186801135101e-07,0.00194174614223026,1000,10.654
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_fixed_primary",1,0,200,35.4538551218275,0.00759368680834927,200,1.66500000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_fixed_primary",2,0.25,200,42.3691940592057,9.04562247492358e-05,200,1.66500000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_fixed_primary",3,0.5,125,47.610490859853,8.40000119814605e-06,124,1.66500000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_fixed_primary",4,0.75,113,51.6462216120173,4.01253322072655e-06,112,1.66500000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_fixed_primary",5,1,106,54.7690642998773,7.38363783762699e-06,105,1.66500000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",239,"full_classical_fixed_uniform",1,1,146,54.769064299877,1.38509440620809e-06,145,0.338999999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_primary",1,0,200,0.0135047444467228,0.0898163959319964,200,1.389
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_primary",2,0.25,200,0.0122476014384678,0.011007795071125,200,1.389
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_primary",3,0.5,200,0.0112369175364707,0.00817839543753949,200,1.389
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_primary",4,0.75,200,0.0103069700697933,0.00795717509767775,200,1.389
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_primary",5,1,200,0.00943280834146981,0.00537970843551781,200,1.389
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_uniform",1,1,1000,0.00953924599902685,0.00507651682962242,1000,1.342
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_fixed_primary",1,0,200,0.0106797230051505,0.0700672142074354,200,0.335000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_fixed_primary",2,0.25,200,0.00884008803838896,0.0148583249548806,200,0.335000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_fixed_primary",3,0.5,200,0.00795365997041798,0.00798301472525345,200,0.335000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_fixed_primary",4,0.75,200,0.00725043392313524,0.00921889257531743,200,0.335000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_fixed_primary",5,1,200,0.00660993252888813,0.00620680777198342,200,0.335000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"classical_fixed_uniform",1,1,1000,0.00663881462615602,0.00639437447220811,1000,0.324000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_primary",1,0,200,0.0119291557135894,0.0736806250946995,200,1.379
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_primary",2,0.25,200,0.0108089220972185,0.0187894546458597,200,1.379
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_primary",3,0.5,200,0.00990965294394409,0.00963091435102371,200,1.379
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_primary",4,0.75,200,0.00908682444425027,0.00939480883132534,200,1.379
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_primary",5,1,200,0.00831454933703094,0.00625777976103179,200,1.379
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_uniform",1,1,1000,0.00840976275412752,0.0100852741897476,1000,1.392
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_fixed_primary",1,0,200,0.0104996352128354,0.0626688771314598,200,0.441000000000003
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_fixed_primary",2,0.25,200,0.00887080422514597,0.0325166605839459,200,0.441000000000003
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_fixed_primary",3,0.5,200,0.00792623492298723,0.0123875775982137,200,0.441000000000003
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_fixed_primary",4,0.75,200,0.00722297840734555,0.00610025151631443,200,0.441000000000003
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_fixed_primary",5,1,200,0.00658382456430354,0.0044251513123123,200,0.441000000000003
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"stress_fixed_uniform",1,1,1000,0.00662426996152117,0.00671076707977801,1000,0.342000000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_primary",1,0,200,0.0134926287478172,0.0942686132164536,200,1.391
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_primary",2,0.25,200,0.0122342036943372,0.0113993064692469,200,1.391
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_primary",3,0.5,200,0.0112274687831635,0.00859751253328052,200,1.391
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_primary",4,0.75,200,0.0102999476060639,0.00931809217255294,200,1.391
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_primary",5,1,200,0.00942742536172326,0.00653876857654202,200,1.391
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_uniform",1,1,1000,0.00953239242686062,0.00582493786234308,1000,1.377
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_fixed_primary",1,0,200,0.0106606900474155,0.0751822938652297,200,0.343
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_fixed_primary",2,0.25,200,0.00883164735738452,0.016844396598737,200,0.343
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_fixed_primary",3,0.5,200,0.00794661736632116,0.00946277003382809,200,0.343
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_fixed_primary",4,0.75,200,0.00724567805060465,0.00528155749289524,200,0.343
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_fixed_primary",5,1,200,0.00660781693674982,0.00951378811695049,200,0.343
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",32,"full_classical_fixed_uniform",1,1,1000,0.00663576492049442,0.00796612875645061,1000,0.341000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_primary",1,0,200,4.15104047477326e-05,0.00207890338943105,200,0.124
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_primary",2,0.25,200,8.431692671648e-06,0.00140690759224294,200,0.124
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_primary",3,0.5,200,3.81021943916059e-06,0.00053310269858868,200,0.124
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_primary",4,0.75,200,2.66500909136764e-06,0.000234801359946116,200,0.124
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_primary",5,1,200,1.7502293291175e-06,0.000102151388722081,200,0.124
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_uniform",1,1,1000,9.82806883823059e-07,0.000219153734717059,1000,0.111
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_fixed_primary",1,0,200,0.00397674227007669,0.00646787583353016,200,0.14
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_fixed_primary",2,0.25,200,0.00352396100318693,0.0124085730877051,200,0.14
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_fixed_primary",3,0.5,200,0.0020951141729105,0.00396911295439325,200,0.14
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",4,"classical_fixed_primary",4,0.75,200,0.00150143770671246,0.00672665067083293,200,0.14
